id,full_name,id_in_br,full_name_in_br,team,br_team,season,salary
2730,Dwight Howard,howardw01,Dwight Howard,ATL,ATL,2016-17,23180275
200794,Paul Millsap,millspa01,Paul Millsap,ATL,ATL,2016-17,20072033
203145,Kent Bazemore,bazemke01,Kent Bazemore,ATL,ATL,2016-17,15730338
101141,Ersan Ilyasova,ilyaser01,Ersan Ilyasova,ATL,ATL,2016-17,8400000
2399,Mike Dunleavy,dunlemi02,Mike Dunleavy,ATL,ATL,2016-17,4837500
2743,Kris Humphries,humphkr01,Kris Humphries,ATL,ATL,2016-17,4000000
200757,Thabo Sefolosha,sefolth01,Thabo Sefolosha,ATL,ATL,2016-17,3850000
203471,Dennis Schröder,schrode01,Dennis Schroder,ATL,ATL,2016-17,2708582
1627098,Malcolm Delaney,delanma01,Malcolm Delaney,ATL,ATL,2016-17,2500000
1627752,Taurean Prince,princta02,Taurean Waller-Prince,ATL,ATL,2016-17,2318280
203501,Tim Hardaway Jr.,hardati02,Tim Hardaway,ATL,ATL,2016-17,2281605
101127,Jarrett Jack,jackja01,Jarrett Jack,NOP,ATL,2016-17,1551659
1627761,DeAndre' Bembry,bembrde01,DeAndre' Bembry,ATL,ATL,2016-17,1499760
203488,Mike Muscala,muscami01,Mike Muscala,ATL,ATL,2016-17,1015696
204002,Edy Tavares,tavarwa01,Edy Tavares,CLE,ATL,2016-17,1000000
203527,Ryan Kelly,kellyry01,Ryan Kelly,ATL,ATL,2016-17,418228
101181,Jose Calderon,caldejo01,Jose Calderon,ATL,ATL,2016-17,392478
203934,Lamar Patterson,pattela01,Lamar Patterson,ATL,ATL,2016-17,128623
202390,Gary Neal,nealga01,Gary Neal,ATL,ATL,2016-17,72193
1627856,Matt Costello,costema01,Matt Costello,ATL,ATL,2016-17,50000
201143,Al Horford,horfoal01,Al Horford,BOS,BOS,2016-17,26540100
101161,Amir Johnson,johnsam01,Amir Johnson,BOS,BOS,2016-17,12000000
202340,Avery Bradley,bradlav01,Avery Bradley,BOS,BOS,2016-17,8269663
203092,Tyler Zeller,zellety01,Tyler Zeller,BOS,BOS,2016-17,8000000
202738,Isaiah Thomas,thomais02,Isaiah Thomas,BOS,BOS,2016-17,6587132
203109,Jae Crowder,crowdja01,Jae Crowder,BOS,BOS,2016-17,6286408
201973,Jonas Jerebko,jerebjo01,Jonas Jerebko,BOS,BOS,2016-17,5000000
1627759,Jaylen Brown,brownja02,Jaylen Brown,BOS,BOS,2016-17,4743000
203935,Marcus Smart,smartma01,Marcus Smart,BOS,BOS,2016-17,3578880
203482,Kelly Olynyk,olynyke01,Kelly Olynyk,BOS,BOS,2016-17,3094014
1626179,Terry Rozier,roziete01,Terry Rozier,BOS,BOS,2016-17,1906440
203923,James Young,youngja01,James Young,BOS,BOS,2016-17,1825200
1627743,Demetrius Jackson,jacksde01,Demetrius Jackson,BOS,BOS,2016-17,1450000
101123,Gerald Green,greenge01,Gerald Green,BOS,BOS,2016-17,1410598
1626175,Jordan Mickey,mickejo01,Jordan Mickey,BOS,BOS,2016-17,1223653
1626154,RJ Hunter,hunterj01,R.J. Hunter,CHI,BOS,2016-17,1200240
1627791,Ben Bentil,bentibe01,Ben Bentil,DAL,BOS,2016-17,250000
1627814,Damion Lee,leeda03,Damion Lee,BOS,BOS,2016-17,50000
1627883,Jalen Jones,jonesja04,Jalen Jones,BOS,BOS,2016-17,25000
1627875,Marcus Georges-Hunt,georgma01,Marcus Georges-Hunt,ORL,BOS,2016-17,25000
201572,Brook Lopez,lopezbr01,Brook Lopez,BKN,BRK,2016-17,21165675
202391,Jeremy Lin,linje01,Jeremy Lin,BKN,BRK,2016-17,11483254
202344,Trevor Booker,booketr01,Trevor Booker,BKN,BRK,2016-17,9250000
203094,Andrew Nicholson,nichoan01,Andrew Nicholson,BKN,BRK,2016-17,6088993
101114,Deron Williams,willide01,Deron Williams,CLE,BRK,2016-17,5500000
2449,Luis Scola,scolalu01,Luis Scola,BKN,BRK,2016-17,5000000
202349,Greivis Vasquez,vasqugr01,Greivis Vasquez,BKN,BRK,2016-17,4347826
203909,KJ McDaniels,mcdankj01,K.J. McDaniels,BKN,BRK,2016-17,3333333
203120,Justin Hamilton,hamilju01,Justin Hamilton,BKN,BRK,2016-17,3000000
200751,Randy Foye,foyera01,Randy Foye,BKN,BRK,2016-17,2500000
203112,Quincy Acy,acyqu01,Quincy Acy,BKN,BRK,2016-17,1914544
1627747,Caris LeVert,leverca01,Caris LeVert,BKN,BRK,2016-17,1562280
1626178,Rondae Hollis-Jefferson,holliro01,Rondae Hollis-Jefferson,BKN,BRK,2016-17,1395600
201977,Marcus Thornton,thornma01,Marcus Thornton,WAS,BRK,2016-17,1315448
1627785,Isaiah Whitehead,whiteis01,Isaiah Whitehead,BKN,BRK,2016-17,1074145
203461,Anthony Bennett,bennean01,Anthony Bennett,BKN,BRK,2016-17,1015696
203925,Joe Harris,harrijo01,Joe Harris,BKN,BRK,2016-17,980431
203930,Sean Kilpatrick,kilpase01,Sean Kilpatrick,BKN,BRK,2016-17,980431
203915,Spencer Dinwiddie,dinwisp01,Spencer Dinwiddie,BKN,BRK,2016-17,726672
101127,Jarrett Jack,jackja01,Jarrett Jack,NOP,BRK,2016-17,500000
200745,Andrea Bargnani,bargnan01,Andrea Bargnani,BKN,BRK,2016-17,323599
1627812,Yogi Ferrell,ferreyo01,Yogi Ferrell,DAL,BRK,2016-17,202300
203462,Archie Goodwin,goodwar01,Archie Goodwin,BKN,BRK,2016-17,194494
,未知,mockeeg01,Egidijus Mockevicius,BKN,BRK,2016-17,100000
1626146,Cliff Alexander,alexacl01,Cliff Alexander,BKN,BRK,2016-17,51449
,未知,beechbe01,Beau Beech,BKN,BRK,2016-17,45000
,未知,ibehpr01,Prince Ibeh,BKN,BRK,2016-17,31969
201587,Nicolas Batum,batumni01,Nicolas Batum,CHA,CHO,2016-17,20869566
203077,Michael Kidd-Gilchrist,kiddgmi01,Michael Kidd-Gilchrist,CHA,CHO,2016-17,13000000
101107,Marvin Williams,willima02,Marvin Williams,CHA,CHO,2016-17,12250000
202689,Kemba Walker,walkeke02,Kemba Walker,CHA,CHO,2016-17,12000000
203087,Jeremy Lamb,lambje01,Jeremy Lamb,CHA,CHO,2016-17,6511628
201158,Marco Belinelli,belinma01,Marco Belinelli,CHA,CHO,2016-17,6333333
201196,Ramon Sessions,sessira01,Ramon Sessions,CHA,CHO,2016-17,6000000
203469,Cody Zeller,zelleco01,Cody Zeller,CHA,CHO,2016-17,5318313
1626163,Frank Kaminsky,kaminfr01,Frank Kaminsky,CHA,CHO,2016-17,2730000
2365,Chris Andersen,anderch01,Chris Andersen,CLE,CHO,2016-17,1551659
203148,Brian Roberts,roberbr01,Brian Roberts,CHA,CHO,2016-17,1050961
1626174,Christian Wood,woodch01,Christian Wood,CHA,CHO,2016-17,874636
1626203,Treveon Graham,grahatr01,Treveon Graham,CHA,CHO,2016-17,543471
1626151,Aaron Harrison,harriaa01,Aaron Harrison,CHA,CHO,2016-17,375579
203948,Johnny O'Bryant III,obryajo01,Johnny O'Bryant,CHA,CHO,2016-17,276827
1627362,Briante Weber,weberbr01,Briante Weber,CHA,CHO,2016-17,231521
1627861,Mike Tobey,tobeymi01,Mike Tobey,CHA,CHO,2016-17,138938
203492,Ray McCallum,mccalra01,Ray McCallum,CHA,CHO,2016-17,119494
2548,Dwyane Wade,wadedw01,Dwyane Wade,CHI,CHI,2016-17,23200000
202710,Jimmy Butler III,butleji01,Jimmy Butler,CHI,CHI,2016-17,17552209
200765,Rajon Rondo,rondora01,Rajon Rondo,CHI,CHI,2016-17,14000000
201577,Robin Lopez,lopezro01,Robin Lopez,CHI,CHI,2016-17,13219250
202703,Nikola Mirotic,mirotni01,Nikola Mirotic,CHI,CHI,2016-17,5782450
201627,Anthony Morrow,morroan01,Anthony Morrow,CHI,CHI,2016-17,3488000
203487,Michael Carter-Williams,cartemi01,Michael Carter-Williams,CHI,CHI,2016-17,3183526
1626166,Cameron Payne,payneca01,Cameron Payne,CHI,CHI,2016-17,2112480
1627756,Denzel Valentine,valende01,Denzel Valentine,CHI,CHI,2016-17,2092200
203530,Joffrey Lauvergne,lauvejo01,Joffrey Lauvergne,CHI,CHI,2016-17,1709720
1626170,Jerian Grant,grantje02,Jerian Grant,CHI,CHI,2016-17,1643040
1626171,Bobby Portis,portibo01,Bobby Portis,CHI,CHI,2016-17,1453680
203477,Isaiah Canaan,canaais01,Isaiah Canaan,CHI,CHI,2016-17,1015696
1626245,Cristiano Felicio,feliccr01,Cristiano Felicio,CHI,CHI,2016-17,874636
1627835,Paul Zipser,zipsepa01,Paul Zipser,CHI,CHI,2016-17,750000
1626154,RJ Hunter,hunterj01,R.J. Hunter,CHI,CHI,2016-17,425000
,未知,walkuth01,Thomas Walkup,CHI,CHI,2016-17,69500
2544,LeBron James,jamesle01,LeBron James,CLE,CLE,2016-17,30963450
201567,Kevin Love,loveke01,Kevin Love,CLE,CLE,2016-17,21165675
